DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,ECD_DOMAIN:ECD Domain,SEX:Sex,AGE:Current age,WEALTH_QUINTILE:Wealth Quintile,RESIDENCE:Residence,MOTHER_EDUCATION:Mother's Education Level,FATHER_EDUCATION:Father's Education Level,EC_EDUC_ATTND:Early Childhood Education Attendance,PLAYTHNG_TYPE:Plaything Type,INDQT_SPVN:Inadequate Supervision,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,DATA_SOURCE:Data Source,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:ECD(1.0): Early Childhood Development,MKD: North Macedonia,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,R: Rural,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2011,88.8,,PCNT: %,,,RP: Reported,F: Free,MICS 2011,End of fieldwork,2011,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,94.4,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,M: Male,M36T59: 36 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,94.3,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,F: Female,M36T59: 36 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,94.6,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q1: Lowest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,92.3,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q2: Second,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,92.8,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q3: Middle,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,95,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q4: Fourth,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,95,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q5: Highest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,98.3,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,U: Urban,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,96.2,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,TKM: Turkmenistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,R: Rural,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2016,93.5,,PCNT: %,,,RP: Reported,F: Free,MICS 2015-16,End of fieldwork,2015-16,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,97.5,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,M: Male,M36T59: 36 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,97.2,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,F: Female,M36T59: 36 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,97.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q1: Lowest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,95.3,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q2: Second,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,98,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q3: Middle,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,96.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q4: Fourth,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,98.1,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q5: Highest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,99,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,U: Urban,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,97.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UKR: Ukraine,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,R: Rural,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,96.9,,PCNT: %,,,RP: Reported,F: Free,MICS 2012,End of fieldwork,2012,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,90.6,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,M: Male,M36T59: 36 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,91.1,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,F: Female,M36T59: 36 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,90,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q1: Lowest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,83.4,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q2: Second,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,91.6,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q3: Middle,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,92.1,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q4: Fourth,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,93.3,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,Q5: Highest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,95.1,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,U: Urban,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,92.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,UZB: Uzbekistan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M36T59: 36 to 59 months old,_T: Total,R: Rural,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,89.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2006,End of fieldwork,2006,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,87.1,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,M: Male,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,87.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,F: Female,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,86.5,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q1: Lowest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,87.9,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q2: Second,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,89.6,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q3: Middle,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,84.4,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q4: Fourth,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,85.1,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q5: Highest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,87.9,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,_T: Total,U: Urban,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,84.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,KGZ: Kyrgyzstan,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,_T: Total,R: Rural,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,86.5,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,90.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,M: Male,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,90.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,F: Female,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,90.6,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q1: Lowest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,68.8,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q2: Second,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,97.2,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q3: Middle,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,88.6,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q4: Fourth,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,97.6,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q5: Highest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,99.6,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,_T: Total,U: Urban,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,90.1,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,MNE: Montenegro,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,_T: Total,R: Rural,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,92.1,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,GEO: Georgia,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,77.6,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,GEO: Georgia,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,M: Male,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,78.5,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,GEO: Georgia,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,F: Female,M24T59: 24 to 59 months old,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,76.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,GEO: Georgia,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q1: Lowest,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,67.7,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
UNICEF:ECD(1.0): Early Childhood Development,GEO: Georgia,ECD_CHLD_36-59M_ADLT_SRC: Percentage of children (aged 36-59 months) with whom any adult household member has engaged in 4 or more activities to provide early stimulation and responsive care in the last 3 days,_T: Total,_T: Total,M24T59: 24 to 59 months old,Q2: Second,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2018,77.9,,PCNT: %,,,RP: Reported,F: Free,MICS 2018,End of fieldwork,2018,0: Not Known,
