DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2001-06,14.57728272,,D_PER_1000_B: Deaths per 1000 live births,13.80433324,15.36883909,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2002-06,13.75361347,,D_PER_1000_B: Deaths per 1000 live births,13.06843981,14.48225711,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2003-06,13.01461718,,D_PER_1000_B: Deaths per 1000 live births,12.33029486,13.78573321,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2004-06,12.21384085,,D_PER_1000_B: Deaths per 1000 live births,11.56520459,12.933403,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2005-06,11.43776713,,D_PER_1000_B: Deaths per 1000 live births,10.80372111,12.10447491,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2006-06,10.71455696,,D_PER_1000_B: Deaths per 1000 live births,10.10399611,11.36122386,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2007-06,10.13894466,,D_PER_1000_B: Deaths per 1000 live births,9.577688139,10.72581634,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2008-06,9.587010061,,D_PER_1000_B: Deaths per 1000 live births,9.034206943,10.1731909,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2009-06,9.054559845,,D_PER_1000_B: Deaths per 1000 live births,8.525585434,9.639825715,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2010-06,8.455793764,,D_PER_1000_B: Deaths per 1000 live births,7.939383095,9.039294238,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2011-06,7.841171081,,D_PER_1000_B: Deaths per 1000 live births,7.337173073,8.411407235,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2012-06,7.189810782,,D_PER_1000_B: Deaths per 1000 live births,6.722387529,7.699176159,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2013-06,6.50656323,,D_PER_1000_B: Deaths per 1000 live births,6.044779369,7.008737916,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2014-06,5.907961378,,D_PER_1000_B: Deaths per 1000 live births,5.458832727,6.378189868,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2015-06,5.359434207,,D_PER_1000_B: Deaths per 1000 live births,4.926462897,5.814298878,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2016-06,4.880176056,,D_PER_1000_B: Deaths per 1000 live births,4.456434718,5.347087356,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2017-06,4.489105018,,D_PER_1000_B: Deaths per 1000 live births,4.003355885,5.040518704,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,M: Male,2018-06,4.163081656,,D_PER_1000_B: Deaths per 1000 live births,3.524659181,4.942856584,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1979-06,20.82508527,,D_PER_1000_B: Deaths per 1000 live births,18.71721008,23.20525439,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1980-06,20.72651758,,D_PER_1000_B: Deaths per 1000 live births,19.66273436,21.84015688,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1981-06,20.56524263,,D_PER_1000_B: Deaths per 1000 live births,19.83077853,21.30291144,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1982-06,20.252936,,D_PER_1000_B: Deaths per 1000 live births,19.60844036,20.93998796,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1983-06,19.66147447,,D_PER_1000_B: Deaths per 1000 live births,19.00046939,20.35545211,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1984-06,18.68764306,,D_PER_1000_B: Deaths per 1000 live births,18.0668704,19.32125735,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1985-06,17.49627905,,D_PER_1000_B: Deaths per 1000 live births,16.92725015,18.10234764,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1986-06,16.34989779,,D_PER_1000_B: Deaths per 1000 live births,15.79073583,16.93339155,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1987-06,15.49238441,,D_PER_1000_B: Deaths per 1000 live births,14.94413293,16.05061546,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1988-06,15.21739034,,D_PER_1000_B: Deaths per 1000 live births,14.58116403,15.84186367,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1989-06,15.80632155,,D_PER_1000_B: Deaths per 1000 live births,15.2314405,16.38004778,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1990-06,17.04022302,,D_PER_1000_B: Deaths per 1000 live births,16.45610234,17.61770747,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1991-06,18.36733952,,D_PER_1000_B: Deaths per 1000 live births,17.69538419,19.09434631,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1992-06,19.33850788,,D_PER_1000_B: Deaths per 1000 live births,18.67279532,20.05097481,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1993-06,19.8882751,,D_PER_1000_B: Deaths per 1000 live births,19.1272468,20.70131262,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1994-06,20.02908257,,D_PER_1000_B: Deaths per 1000 live births,19.26226131,20.82851451,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1995-06,19.75499435,,D_PER_1000_B: Deaths per 1000 live births,18.94959599,20.57004006,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1996-06,19.01161927,,D_PER_1000_B: Deaths per 1000 live births,18.20084411,19.87195654,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1997-06,17.90608658,,D_PER_1000_B: Deaths per 1000 live births,17.1547538,18.70539649,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1998-06,16.62769899,,D_PER_1000_B: Deaths per 1000 live births,15.86036288,17.4405293,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,1999-06,15.35403262,,D_PER_1000_B: Deaths per 1000 live births,14.64305931,16.11216774,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2000-06,14.21609301,,D_PER_1000_B: Deaths per 1000 live births,13.531014,14.94246953,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2001-06,13.28765688,,D_PER_1000_B: Deaths per 1000 live births,12.62682306,13.97130636,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2002-06,12.56438288,,D_PER_1000_B: Deaths per 1000 live births,11.96268718,13.19597094,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2003-06,11.89306581,,D_PER_1000_B: Deaths per 1000 live births,11.30116973,12.55355836,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2004-06,11.18995618,,D_PER_1000_B: Deaths per 1000 live births,10.62980021,11.80615054,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2005-06,10.47866374,,D_PER_1000_B: Deaths per 1000 live births,9.92671932,11.04667423,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2006-06,9.8368985,,D_PER_1000_B: Deaths per 1000 live births,9.31070115,10.39365044,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2007-06,9.307123305,,D_PER_1000_B: Deaths per 1000 live births,8.820965464,9.812803697,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2008-06,8.821051249,,D_PER_1000_B: Deaths per 1000 live births,8.339195984,9.335305974,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2009-06,8.337088034,,D_PER_1000_B: Deaths per 1000 live births,7.866352744,8.842622717,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2010-06,7.814354448,,D_PER_1000_B: Deaths per 1000 live births,7.352233961,8.320793682,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2011-06,7.246549336,,D_PER_1000_B: Deaths per 1000 live births,6.794686816,7.745598249,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2012-06,6.639894812,,D_PER_1000_B: Deaths per 1000 live births,6.229211148,7.09433817,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2013-06,6.03753777,,D_PER_1000_B: Deaths per 1000 live births,5.62868935,6.486113084,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2014-06,5.474227489,,D_PER_1000_B: Deaths per 1000 live births,5.080513544,5.900464868,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2015-06,4.969961999,,D_PER_1000_B: Deaths per 1000 live births,4.58476784,5.379768636,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2016-06,4.533679112,,D_PER_1000_B: Deaths per 1000 live births,4.146926642,4.944764696,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2017-06,4.167085958,,D_PER_1000_B: Deaths per 1000 live births,3.71937539,4.666223421,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018-06,3.862203389,,D_PER_1000_B: Deaths per 1000 live births,3.273724328,4.574216533,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1971-06,59.41816087,,D_PER_1000_B: Deaths per 1000 live births,41.16964588,86.49602738,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1972-06,57.63105065,,D_PER_1000_B: Deaths per 1000 live births,41.06420289,81.33176769,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1973-06,55.96708375,,D_PER_1000_B: Deaths per 1000 live births,40.82829102,77.04525646,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1974-06,54.30139119,,D_PER_1000_B: Deaths per 1000 live births,40.48826506,73.34510867,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1975-06,52.69186839,,D_PER_1000_B: Deaths per 1000 live births,40.02722335,69.63689646,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1976-06,50.97257839,,D_PER_1000_B: Deaths per 1000 live births,39.4590142,66.0716233,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1977-06,49.46355989,,D_PER_1000_B: Deaths per 1000 live births,38.84207499,62.73797734,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1978-06,48.07494985,,D_PER_1000_B: Deaths per 1000 live births,38.36393476,59.91951577,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1979-06,46.69882752,,D_PER_1000_B: Deaths per 1000 live births,37.77829539,57.43197018,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1980-06,45.34498769,,D_PER_1000_B: Deaths per 1000 live births,37.05424951,55.224872,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1981-06,43.90860272,,D_PER_1000_B: Deaths per 1000 live births,36.11301512,53.31809442,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1982-06,42.22068003,,D_PER_1000_B: Deaths per 1000 live births,34.85510493,51.23942124,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1983-06,40.29652856,,D_PER_1000_B: Deaths per 1000 live births,33.3924633,48.98467599,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1984-06,38.27489011,,D_PER_1000_B: Deaths per 1000 live births,31.85516205,46.53384912,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1985-06,36.217816,,D_PER_1000_B: Deaths per 1000 live births,30.39995125,43.71147924,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1986-06,34.20087878,,D_PER_1000_B: Deaths per 1000 live births,29.01427172,40.79518222,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1987-06,32.46565487,,D_PER_1000_B: Deaths per 1000 live births,27.82501859,38.16492946,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1988-06,30.92780523,,D_PER_1000_B: Deaths per 1000 live births,26.69962155,35.9128665,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1989-06,29.89849679,,D_PER_1000_B: Deaths per 1000 live births,25.78912216,34.64677091,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1990-06,29.53517545,,D_PER_1000_B: Deaths per 1000 live births,25.27216542,34.38267778,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1991-06,29.79258417,,D_PER_1000_B: Deaths per 1000 live births,25.22268574,35.07667513,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1992-06,30.66692483,,D_PER_1000_B: Deaths per 1000 live births,25.84326612,36.1906805,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1993-06,32.00319433,,D_PER_1000_B: Deaths per 1000 live births,27.28714964,37.56150753,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1994-06,33.32363676,,D_PER_1000_B: Deaths per 1000 live births,28.66388183,38.76759811,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1995-06,34.24477347,,D_PER_1000_B: Deaths per 1000 live births,29.57113096,39.74834448,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1996-06,34.44230041,,D_PER_1000_B: Deaths per 1000 live births,29.57309043,40.21987756,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1997-06,33.86139348,,D_PER_1000_B: Deaths per 1000 live births,28.72807495,39.94402939,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1998-06,32.49321944,,D_PER_1000_B: Deaths per 1000 live births,27.25806054,38.56936027,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,1999-06,30.38002394,,D_PER_1000_B: Deaths per 1000 live births,25.09431841,36.18986706,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2000-06,27.77088281,,D_PER_1000_B: Deaths per 1000 live births,22.78802206,33.17155659,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2001-06,25.05240043,,D_PER_1000_B: Deaths per 1000 live births,20.56780606,30.25841122,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2002-06,22.51727195,,D_PER_1000_B: Deaths per 1000 live births,18.46992273,27.77681255,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2003-06,20.363637,,D_PER_1000_B: Deaths per 1000 live births,16.75831918,25.42280813,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2004-06,18.65776472,,D_PER_1000_B: Deaths per 1000 live births,15.41456654,23.57050077,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2005-06,17.40207765,,D_PER_1000_B: Deaths per 1000 live births,14.53843801,21.96860019,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2006-06,16.56517182,,D_PER_1000_B: Deaths per 1000 live births,13.98548114,20.75796726,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2007-06,15.99325178,,D_PER_1000_B: Deaths per 1000 live births,13.71037985,19.79835953,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2008-06,15.65110484,,D_PER_1000_B: Deaths per 1000 live births,13.55611932,19.06175189,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2009-06,15.37928889,,D_PER_1000_B: Deaths per 1000 live births,13.36181914,18.575672,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2010-06,15.18338472,,D_PER_1000_B: Deaths per 1000 live births,13.1015208,18.26062905,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2011-06,15.01562834,,D_PER_1000_B: Deaths per 1000 live births,12.75982931,18.16198815,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2012-06,14.82839303,,D_PER_1000_B: Deaths per 1000 live births,12.4418949,18.24230252,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2013-06,14.66331272,,D_PER_1000_B: Deaths per 1000 live births,12.13935849,18.23975505,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2014-06,14.52104932,,D_PER_1000_B: Deaths per 1000 live births,11.84149152,18.17902332,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2015-06,14.40884785,,D_PER_1000_B: Deaths per 1000 live births,11.58594647,18.03197011,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2016-06,14.3048117,,D_PER_1000_B: Deaths per 1000 live births,11.30153191,17.97476547,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2017-06,14.15349197,,D_PER_1000_B: Deaths per 1000 live births,10.93776999,18.24413184,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,F: Female,2018-06,13.96791319,,D_PER_1000_B: Deaths per 1000 live births,10.43014138,18.89692418,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1971-06,70.41287447,,D_PER_1000_B: Deaths per 1000 live births,48.53986554,102.1008335,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1972-06,68.50841767,,D_PER_1000_B: Deaths per 1000 live births,48.88172944,96.49412686,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1973-06,66.66528703,,D_PER_1000_B: Deaths per 1000 live births,48.68947411,91.91838189,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1974-06,64.7600138,,D_PER_1000_B: Deaths per 1000 live births,48.26760927,87.27437019,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1975-06,62.99354901,,D_PER_1000_B: Deaths per 1000 live births,47.7948185,83.02513747,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1976-06,61.10943127,,D_PER_1000_B: Deaths per 1000 live births,47.29327181,79.07180406,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1977-06,59.44556409,,D_PER_1000_B: Deaths per 1000 live births,46.8129575,75.48813778,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1978-06,57.890015,,D_PER_1000_B: Deaths per 1000 live births,46.36091247,72.18139156,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1979-06,56.49255392,,D_PER_1000_B: Deaths per 1000 live births,45.71181668,69.51277429,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1980-06,54.97349094,,D_PER_1000_B: Deaths per 1000 live births,44.951457,66.90296546,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1981-06,53.35654014,,D_PER_1000_B: Deaths per 1000 live births,43.932921,64.65333172,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1982-06,51.57000821,,D_PER_1000_B: Deaths per 1000 live births,42.59896404,62.40029834,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1983-06,49.46673102,,D_PER_1000_B: Deaths per 1000 live births,40.95479699,59.95111426,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1984-06,47.09579264,,D_PER_1000_B: Deaths per 1000 live births,39.24624949,57.11434194,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1985-06,44.72256785,,D_PER_1000_B: Deaths per 1000 live births,37.48140057,53.9030042,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1986-06,42.48380508,,D_PER_1000_B: Deaths per 1000 live births,35.98800343,50.59285932,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1987-06,40.37760291,,D_PER_1000_B: Deaths per 1000 live births,34.58827419,47.33704208,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1988-06,38.60209443,,D_PER_1000_B: Deaths per 1000 live births,33.42678661,44.80102231,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1989-06,37.37136281,,D_PER_1000_B: Deaths per 1000 live births,32.3373289,43.27533574,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRY0T4: Under-five mortality rate,M: Male,1990-06,36.83257171,,D_PER_1000_B: Deaths per 1000 live births,31.63415248,42.9467326,A: Normal value
