DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,KGZ: Kyrgyzstan,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,15.60892273,,D_PER_1000_B: Deaths per 1000 live births,14.15683075,17.06824753,A: Normal value
UNICEF:CME(1.0): Child Mortality,KGZ: Kyrgyzstan,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,15.20329996,,D_PER_1000_B: Deaths per 1000 live births,13.73745577,16.61053263,A: Normal value
UNICEF:CME(1.0): Child Mortality,KGZ: Kyrgyzstan,CME_MRM0: Neonatal mortality rate,_T: Total,2016-06,14.61790695,,D_PER_1000_B: Deaths per 1000 live births,13.0350477,16.14555894,A: Normal value
UNICEF:CME(1.0): Child Mortality,KGZ: Kyrgyzstan,CME_MRM0: Neonatal mortality rate,_T: Total,2017-06,13.93487186,,D_PER_1000_B: Deaths per 1000 live births,12.27358676,15.5526661,A: Normal value
UNICEF:CME(1.0): Child Mortality,KGZ: Kyrgyzstan,CME_MRM0: Neonatal mortality rate,_T: Total,2018-06,13.23680106,,D_PER_1000_B: Deaths per 1000 live births,11.51841755,14.93681211,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1981-06,7.270263624,,D_PER_1000_B: Deaths per 1000 live births,6.706466515,7.867342771,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1982-06,6.963286669,,D_PER_1000_B: Deaths per 1000 live births,6.377576795,7.552336187,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1983-06,6.929224665,,D_PER_1000_B: Deaths per 1000 live births,6.35390434,7.488254613,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1984-06,7.018227977,,D_PER_1000_B: Deaths per 1000 live births,6.466663217,7.573908609,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1985-06,7.072489185,,D_PER_1000_B: Deaths per 1000 live births,6.575103997,7.590132929,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1986-06,6.997073228,,D_PER_1000_B: Deaths per 1000 live births,6.510850399,7.502914743,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1987-06,6.714819546,,D_PER_1000_B: Deaths per 1000 live births,6.219869498,7.217221918,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1988-06,6.394473182,,D_PER_1000_B: Deaths per 1000 live births,5.934648271,6.854620645,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,6.567774036,,D_PER_1000_B: Deaths per 1000 live births,6.057716341,7.079920641,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1990-06,7.753516113,,D_PER_1000_B: Deaths per 1000 live births,7.239594516,8.2708219,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1991-06,9.630188769,,D_PER_1000_B: Deaths per 1000 live births,9.082685304,10.20385429,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,10.91203356,,D_PER_1000_B: Deaths per 1000 live births,10.28403806,11.56653075,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,10.6000547,,D_PER_1000_B: Deaths per 1000 live births,10.01691668,11.20262745,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,9.251090851,,D_PER_1000_B: Deaths per 1000 live births,8.653441932,9.87263157,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,7.727756412,,D_PER_1000_B: Deaths per 1000 live births,7.185467511,8.288121534,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,6.470759395,,D_PER_1000_B: Deaths per 1000 live births,5.97337045,6.986893597,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,5.598910402,,D_PER_1000_B: Deaths per 1000 live births,5.131073654,6.080503929,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,5.081348185,,D_PER_1000_B: Deaths per 1000 live births,4.667811111,5.502943393,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,4.765527865,,D_PER_1000_B: Deaths per 1000 live births,4.349122707,5.195071041,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,4.537789469,,D_PER_1000_B: Deaths per 1000 live births,4.144007077,4.938084245,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,4.373799451,,D_PER_1000_B: Deaths per 1000 live births,3.98826352,4.781972017,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,4.322908694,,D_PER_1000_B: Deaths per 1000 live births,3.918490842,4.747446315,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,4.358477901,,D_PER_1000_B: Deaths per 1000 live births,3.977741989,4.764318034,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,4.36749128,,D_PER_1000_B: Deaths per 1000 live births,3.973710919,4.802327317,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,4.241553841,,D_PER_1000_B: Deaths per 1000 live births,3.871867698,4.638479229,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2006-06,3.994463001,,D_PER_1000_B: Deaths per 1000 live births,3.631143768,4.372130025,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2007-06,3.680968347,,D_PER_1000_B: Deaths per 1000 live births,3.332946663,4.056808093,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2008-06,3.366211406,,D_PER_1000_B: Deaths per 1000 live births,3.053068899,3.699275819,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2009-06,3.084032357,,D_PER_1000_B: Deaths per 1000 live births,2.779092274,3.415508553,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2010-06,2.850527855,,D_PER_1000_B: Deaths per 1000 live births,2.576912888,3.149928473,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2011-06,2.671262977,,D_PER_1000_B: Deaths per 1000 live births,2.398501389,2.960572698,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2012-06,2.539591602,,D_PER_1000_B: Deaths per 1000 live births,2.263521885,2.827789658,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2013-06,2.445917303,,D_PER_1000_B: Deaths per 1000 live births,2.201397591,2.710640595,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,2.377669196,,D_PER_1000_B: Deaths per 1000 live births,2.121631577,2.650093244,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,2.323318595,,D_PER_1000_B: Deaths per 1000 live births,2.069305126,2.589365213,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2016-06,2.260628623,,D_PER_1000_B: Deaths per 1000 live births,2.0159769,2.521937634,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2017-06,2.177764205,,D_PER_1000_B: Deaths per 1000 live births,1.930163428,2.446776955,A: Normal value
UNICEF:CME(1.0): Child Mortality,LTU: Lithuania,CME_MRM0: Neonatal mortality rate,_T: Total,2018-06,2.062700817,,D_PER_1000_B: Deaths per 1000 live births,1.754418995,2.423218989,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1980-06,7.504198116,,D_PER_1000_B: Deaths per 1000 live births,6.877751278,8.188043405,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1981-06,7.303343113,,D_PER_1000_B: Deaths per 1000 live births,6.768275329,7.879709636,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1982-06,7.089778783,,D_PER_1000_B: Deaths per 1000 live births,6.566196533,7.628544169,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1983-06,6.887449866,,D_PER_1000_B: Deaths per 1000 live births,6.359868245,7.427667004,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1984-06,6.722530391,,D_PER_1000_B: Deaths per 1000 live births,6.250673822,7.219946502,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1985-06,6.593621894,,D_PER_1000_B: Deaths per 1000 live births,6.140893464,7.076131777,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1986-06,6.476409177,,D_PER_1000_B: Deaths per 1000 live births,6.026358417,6.948944845,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1987-06,6.429594651,,D_PER_1000_B: Deaths per 1000 live births,5.995355148,6.874498567,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1988-06,6.632811865,,D_PER_1000_B: Deaths per 1000 live births,6.16650214,7.111485518,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,7.29250154,,D_PER_1000_B: Deaths per 1000 live births,6.818982889,7.771040775,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1990-06,8.360334872,,D_PER_1000_B: Deaths per 1000 live births,7.853052448,8.876762453,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1991-06,9.562598923,,D_PER_1000_B: Deaths per 1000 live births,8.976736312,10.17930846,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,10.58594425,,D_PER_1000_B: Deaths per 1000 live births,9.981070473,11.21845451,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,11.27080812,,D_PER_1000_B: Deaths per 1000 live births,10.59698876,11.98014924,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,11.51431001,,D_PER_1000_B: Deaths per 1000 live births,10.83794046,12.22606459,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,11.29002523,,D_PER_1000_B: Deaths per 1000 live births,10.62478999,11.9950091,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,10.63438567,,D_PER_1000_B: Deaths per 1000 live births,9.964191653,11.35097467,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,9.679206569,,D_PER_1000_B: Deaths per 1000 live births,9.058847761,10.32583533,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,8.683385995,,D_PER_1000_B: Deaths per 1000 live births,8.049202076,9.32137726,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,7.844804759,,D_PER_1000_B: Deaths per 1000 live births,7.267939319,8.432349844,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,7.16964975,,D_PER_1000_B: Deaths per 1000 live births,6.622684819,7.724937511,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,6.629421199,,D_PER_1000_B: Deaths per 1000 live births,6.108071196,7.169050704,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,6.18569398,,D_PER_1000_B: Deaths per 1000 live births,5.72268082,6.672272673,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,5.831297239,,D_PER_1000_B: Deaths per 1000 live births,5.369176269,6.336244302,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,5.564586515,,D_PER_1000_B: Deaths per 1000 live births,5.133427776,6.037786004,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,5.358918359,,D_PER_1000_B: Deaths per 1000 live births,4.944206194,5.810834015,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2006-06,5.181051026,,D_PER_1000_B: Deaths per 1000 live births,4.7727984,5.617047257,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2007-06,4.999529573,,D_PER_1000_B: Deaths per 1000 live births,4.607708342,5.393538509,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2008-06,4.783425879,,D_PER_1000_B: Deaths per 1000 live births,4.398130519,5.178423458,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2009-06,4.521516369,,D_PER_1000_B: Deaths per 1000 live births,4.152953427,4.902348146,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2010-06,4.207355331,,D_PER_1000_B: Deaths per 1000 live births,3.856911502,4.588881119,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2011-06,3.8652287,,D_PER_1000_B: Deaths per 1000 live births,3.528960487,4.23475782,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2012-06,3.517904261,,D_PER_1000_B: Deaths per 1000 live births,3.213729015,3.844717804,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2013-06,3.175582638,,D_PER_1000_B: Deaths per 1000 live births,2.882186412,3.499432976,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,2.866767936,,D_PER_1000_B: Deaths per 1000 live births,2.590283514,3.165353559,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,2.592133262,,D_PER_1000_B: Deaths per 1000 live births,2.329218245,2.875095928,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2016-06,2.354716637,,D_PER_1000_B: Deaths per 1000 live births,2.098030346,2.640186124,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2017-06,2.153349614,,D_PER_1000_B: Deaths per 1000 live births,1.867652667,2.47840749,A: Normal value
UNICEF:CME(1.0): Child Mortality,LVA: Latvia,CME_MRM0: Neonatal mortality rate,_T: Total,2018-06,1.9875686,,D_PER_1000_B: Deaths per 1000 live births,1.629851578,2.429667835,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1982-06,22.29896301,,D_PER_1000_B: Deaths per 1000 live births,17.70276007,27.80196805,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1983-06,21.79147715,,D_PER_1000_B: Deaths per 1000 live births,17.50198247,27.11339696,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1984-06,21.24391372,,D_PER_1000_B: Deaths per 1000 live births,17.20282522,26.32241453,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1985-06,20.7290962,,D_PER_1000_B: Deaths per 1000 live births,16.986377,25.45522795,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1986-06,20.22877697,,D_PER_1000_B: Deaths per 1000 live births,16.7970247,24.50595001,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1987-06,19.75710299,,D_PER_1000_B: Deaths per 1000 live births,16.61484061,23.56940945,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1988-06,19.1554487,,D_PER_1000_B: Deaths per 1000 live births,16.30096306,22.51708775,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,18.77956269,,D_PER_1000_B: Deaths per 1000 live births,16.00407759,22.00192869,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1990-06,18.73479722,,D_PER_1000_B: Deaths per 1000 live births,15.86953992,22.16619081,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1991-06,19.08085221,,D_PER_1000_B: Deaths per 1000 live births,15.98355317,22.71434632,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1992-06,19.81355517,,D_PER_1000_B: Deaths per 1000 live births,16.55814875,23.66186433,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1993-06,20.86402891,,D_PER_1000_B: Deaths per 1000 live births,17.58161269,24.78271534,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1994-06,21.92728567,,D_PER_1000_B: Deaths per 1000 live births,18.662942,25.91993387,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1995-06,22.77655573,,D_PER_1000_B: Deaths per 1000 live births,19.50551908,26.76183695,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1996-06,23.38737343,,D_PER_1000_B: Deaths per 1000 live births,19.96006663,27.51948802,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1997-06,23.65161153,,D_PER_1000_B: Deaths per 1000 live births,20.00349722,28.10391577,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1998-06,23.37627651,,D_PER_1000_B: Deaths per 1000 live births,19.52390653,27.91014698,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,1999-06,22.31416962,,D_PER_1000_B: Deaths per 1000 live births,18.44494931,26.75622376,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2000-06,20.76740855,,D_PER_1000_B: Deaths per 1000 live births,17.00336726,24.98895082,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2001-06,18.96754689,,D_PER_1000_B: Deaths per 1000 live births,15.5090239,23.00901439,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2002-06,17.2237289,,D_PER_1000_B: Deaths per 1000 live births,14.06196196,21.24832578,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2003-06,15.72396316,,D_PER_1000_B: Deaths per 1000 live births,12.89572303,19.7392445,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2004-06,14.60261944,,D_PER_1000_B: Deaths per 1000 live births,12.04038709,18.49817508,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2005-06,13.83094338,,D_PER_1000_B: Deaths per 1000 live births,11.52899544,17.52127971,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2006-06,13.37458786,,D_PER_1000_B: Deaths per 1000 live births,11.27739141,16.78490869,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2007-06,13.13851788,,D_PER_1000_B: Deaths per 1000 live births,11.22839832,16.26075692,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2008-06,13.00286584,,D_PER_1000_B: Deaths per 1000 live births,11.27387818,15.85359825,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2009-06,12.93933534,,D_PER_1000_B: Deaths per 1000 live births,11.2175236,15.65687865,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2010-06,12.87026154,,D_PER_1000_B: Deaths per 1000 live births,11.06876226,15.53189492,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2011-06,12.75564016,,D_PER_1000_B: Deaths per 1000 live births,10.78825061,15.51639382,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2012-06,12.63083751,,D_PER_1000_B: Deaths per 1000 live births,10.4895483,15.61053098,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2013-06,12.49511053,,D_PER_1000_B: Deaths per 1000 live births,10.2163092,15.5823019,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2014-06,12.36381021,,D_PER_1000_B: Deaths per 1000 live births,9.930602774,15.51122657,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2015-06,12.23550423,,D_PER_1000_B: Deaths per 1000 live births,9.73158432,15.44205706,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2016-06,12.130238,,D_PER_1000_B: Deaths per 1000 live births,9.492067311,15.51102841,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2017-06,12.02467555,,D_PER_1000_B: Deaths per 1000 live births,9.161717444,15.68424434,A: Normal value
UNICEF:CME(1.0): Child Mortality,MDA: Republic of Moldova,CME_MRM0: Neonatal mortality rate,_T: Total,2018-06,11.87318502,,D_PER_1000_B: Deaths per 1000 live births,8.736387028,16.22079321,A: Normal value
UNICEF:CME(1.0): Child Mortality,MKD: North Macedonia,CME_MRM0: Neonatal mortality rate,_T: Total,1982-06,20.61906829,,D_PER_1000_B: Deaths per 1000 live births,19.24701366,22.00664238,A: Normal value
UNICEF:CME(1.0): Child Mortality,MKD: North Macedonia,CME_MRM0: Neonatal mortality rate,_T: Total,1983-06,20.01086045,,D_PER_1000_B: Deaths per 1000 live births,18.81522541,21.21025909,A: Normal value
UNICEF:CME(1.0): Child Mortality,MKD: North Macedonia,CME_MRM0: Neonatal mortality rate,_T: Total,1984-06,19.89628922,,D_PER_1000_B: Deaths per 1000 live births,18.70447809,21.07505075,A: Normal value
UNICEF:CME(1.0): Child Mortality,MKD: North Macedonia,CME_MRM0: Neonatal mortality rate,_T: Total,1985-06,20.0442111,,D_PER_1000_B: Deaths per 1000 live births,18.91979856,21.16681198,A: Normal value
UNICEF:CME(1.0): Child Mortality,MKD: North Macedonia,CME_MRM0: Neonatal mortality rate,_T: Total,1986-06,20.00855611,,D_PER_1000_B: Deaths per 1000 live births,18.8811459,21.16512298,A: Normal value
UNICEF:CME(1.0): Child Mortality,MKD: North Macedonia,CME_MRM0: Neonatal mortality rate,_T: Total,1987-06,19.57481767,,D_PER_1000_B: Deaths per 1000 live births,18.51031718,20.62459384,A: Normal value
UNICEF:CME(1.0): Child Mortality,MKD: North Macedonia,CME_MRM0: Neonatal mortality rate,_T: Total,1988-06,18.88294714,,D_PER_1000_B: Deaths per 1000 live births,17.77882538,19.98285398,A: Normal value
UNICEF:CME(1.0): Child Mortality,MKD: North Macedonia,CME_MRM0: Neonatal mortality rate,_T: Total,1989-06,18.09837932,,D_PER_1000_B: Deaths per 1000 live births,17.10762862,19.10453579,A: Normal value
