DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,VACCINE:Vaccine,AGE:Current age,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,DATA_SOURCE:Data Source,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2010,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2011,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2012,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2013,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2014,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2015,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2016,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2017,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2018,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2019,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1992,87,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1993,80,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1994,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1995,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1996,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1997,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1998,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1999,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2000,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2001,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2002,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2003,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2004,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2005,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2006,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2007,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2008,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2009,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2010,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2011,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2012,91,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2013,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2014,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2015,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2016,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2017,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2018,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LVA: Latvia,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2019,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1992,84,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1993,70,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1994,86,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1995,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1996,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1997,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1998,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1999,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2000,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2001,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2002,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2003,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2004,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2005,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2006,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2007,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2008,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2009,85,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2010,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2011,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2012,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2013,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2014,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2015,87,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2016,89,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2017,88,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2018,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2019,91,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1992,73,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1993,79,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1994,88,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1995,78,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1996,84,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1997,88,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1998,91,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1999,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2000,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,RUS: Russian Federation,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2001,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
