DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REF_PERIOD:Reference Period,UNIT_MEASURE:Unit of measure,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,OBS_STATUS:Observation Status
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,1994-06,13.53578868,,D_PER_1000_B: Deaths per 1000 live births,12.87447294,14.22322623,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,1995-06,13.52592882,,D_PER_1000_B: Deaths per 1000 live births,12.86792451,14.20896967,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,1996-06,13.51875761,,D_PER_1000_B: Deaths per 1000 live births,12.86539495,14.22175485,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,1997-06,13.47256507,,D_PER_1000_B: Deaths per 1000 live births,12.80365136,14.18244392,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,1998-06,13.34180348,,D_PER_1000_B: Deaths per 1000 live births,12.67542352,14.05192464,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,1999-06,13.09615011,,D_PER_1000_B: Deaths per 1000 live births,12.43447754,13.80567725,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2000-06,12.72496918,,D_PER_1000_B: Deaths per 1000 live births,12.07511567,13.42887756,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2001-06,12.23834052,,D_PER_1000_B: Deaths per 1000 live births,11.59968334,12.93223822,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2002-06,11.64647699,,D_PER_1000_B: Deaths per 1000 live births,11.01872061,12.31593843,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2003-06,10.96842381,,D_PER_1000_B: Deaths per 1000 live births,10.34957139,11.61838982,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2004-06,10.23459317,,D_PER_1000_B: Deaths per 1000 live births,9.636035171,10.86366253,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2005-06,9.474933406,,D_PER_1000_B: Deaths per 1000 live births,8.90064203,10.08432284,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2006-06,8.714654354,,D_PER_1000_B: Deaths per 1000 live births,8.164282845,9.297915519,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2007-06,7.945634225,,D_PER_1000_B: Deaths per 1000 live births,7.424278612,8.501736405,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2008-06,7.193646026,,D_PER_1000_B: Deaths per 1000 live births,6.714290195,7.734784035,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2009-06,6.472317613,,D_PER_1000_B: Deaths per 1000 live births,6.01831991,6.974266906,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2010-06,5.786485719,,D_PER_1000_B: Deaths per 1000 live births,5.366746753,6.252173347,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2011-06,5.147027689,,D_PER_1000_B: Deaths per 1000 live births,4.750391743,5.58345954,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2012-06,4.555711302,,D_PER_1000_B: Deaths per 1000 live births,4.182691753,4.9562084,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2013-06,4.018085063,,D_PER_1000_B: Deaths per 1000 live births,3.649459871,4.406668517,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2014-06,3.532268002,,D_PER_1000_B: Deaths per 1000 live births,3.167991154,3.928335678,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2015-06,3.106012963,,D_PER_1000_B: Deaths per 1000 live births,2.732037374,3.530817934,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2016-06,2.758711104,,D_PER_1000_B: Deaths per 1000 live births,2.36834484,3.21075447,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2017-06,2.489996318,,D_PER_1000_B: Deaths per 1000 live births,2.080146087,2.975629602,A: Normal value
UNICEF:CME(1.0): Child Mortality,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2018-06,2.290434334,,D_PER_1000_B: Deaths per 1000 live births,1.854987312,2.821082142,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1958-06,65.12702868,,D_PER_1000_B: Deaths per 1000 live births,60.7084781,71.36730566,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1959-06,57.51225278,,D_PER_1000_B: Deaths per 1000 live births,55.44279381,59.63550169,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1960-06,51.2913019,,D_PER_1000_B: Deaths per 1000 live births,49.99856228,52.54405258,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1961-06,47.15834425,,D_PER_1000_B: Deaths per 1000 live births,45.98308454,48.2731633,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1962-06,43.66887427,,D_PER_1000_B: Deaths per 1000 live births,42.6700213,44.69339657,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1963-06,40.67416505,,D_PER_1000_B: Deaths per 1000 live births,39.79166425,41.60866942,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1964-06,38.09443413,,D_PER_1000_B: Deaths per 1000 live births,37.21983969,39.06712963,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1965-06,35.41657229,,D_PER_1000_B: Deaths per 1000 live births,34.6476032,36.2290404,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1966-06,33.01835788,,D_PER_1000_B: Deaths per 1000 live births,32.25189759,33.77756629,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1967-06,31.20375868,,D_PER_1000_B: Deaths per 1000 live births,30.41099903,31.96069752,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1968-06,29.98163213,,D_PER_1000_B: Deaths per 1000 live births,29.32876119,30.6537617,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1969-06,28.88751622,,D_PER_1000_B: Deaths per 1000 live births,28.23060141,29.59644913,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1970-06,27.72558116,,D_PER_1000_B: Deaths per 1000 live births,27.08902253,28.42652308,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1971-06,26.27346416,,D_PER_1000_B: Deaths per 1000 live births,25.65166187,26.92825602,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1972-06,24.67994039,,D_PER_1000_B: Deaths per 1000 live births,24.09326616,25.26268533,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1973-06,23.11433473,,D_PER_1000_B: Deaths per 1000 live births,22.58850473,23.63952654,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1974-06,21.95124419,,D_PER_1000_B: Deaths per 1000 live births,21.38384479,22.47854351,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1975-06,21.05674255,,D_PER_1000_B: Deaths per 1000 live births,20.56743688,21.5360578,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1976-06,20.42571654,,D_PER_1000_B: Deaths per 1000 live births,19.97562145,20.90030717,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1977-06,19.80432895,,D_PER_1000_B: Deaths per 1000 live births,19.33863475,20.3010688,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1978-06,19.1131825,,D_PER_1000_B: Deaths per 1000 live births,18.69458174,19.54242219,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1979-06,18.48733961,,D_PER_1000_B: Deaths per 1000 live births,18.05731876,18.92164774,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1980-06,17.97609376,,D_PER_1000_B: Deaths per 1000 live births,17.56269602,18.38587472,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1981-06,17.55195862,,D_PER_1000_B: Deaths per 1000 live births,17.15549821,17.94662511,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1982-06,17.15340987,,D_PER_1000_B: Deaths per 1000 live births,16.76290652,17.57023451,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1983-06,16.63607759,,D_PER_1000_B: Deaths per 1000 live births,16.27719399,17.01603627,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1984-06,16.09733968,,D_PER_1000_B: Deaths per 1000 live births,15.72966032,16.48110805,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1985-06,15.47895001,,D_PER_1000_B: Deaths per 1000 live births,15.12772322,15.83922759,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1986-06,14.89898173,,D_PER_1000_B: Deaths per 1000 live births,14.56281447,15.2506715,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1987-06,14.36479351,,D_PER_1000_B: Deaths per 1000 live births,14.02640311,14.71200035,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1988-06,13.93263335,,D_PER_1000_B: Deaths per 1000 live births,13.62005389,14.25838914,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1989-06,13.58196002,,D_PER_1000_B: Deaths per 1000 live births,13.26509413,13.91361398,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1990-06,13.25152086,,D_PER_1000_B: Deaths per 1000 live births,12.95291413,13.56127386,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1991-06,12.91434124,,D_PER_1000_B: Deaths per 1000 live births,12.59850059,13.22317307,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1992-06,12.65369945,,D_PER_1000_B: Deaths per 1000 live births,12.34512359,12.9559661,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1993-06,12.39146643,,D_PER_1000_B: Deaths per 1000 live births,12.11276616,12.68490697,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1994-06,12.00067607,,D_PER_1000_B: Deaths per 1000 live births,11.69798038,12.33466366,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1995-06,11.27368502,,D_PER_1000_B: Deaths per 1000 live births,10.98689561,11.58253239,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1996-06,10.33582483,,D_PER_1000_B: Deaths per 1000 live births,10.08920765,10.5958161,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1997-06,9.408191812,,D_PER_1000_B: Deaths per 1000 live births,9.171109368,9.643117012,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1998-06,8.529782071,,D_PER_1000_B: Deaths per 1000 live births,8.312483245,8.744422712,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,1999-06,7.821143215,,D_PER_1000_B: Deaths per 1000 live births,7.612612773,8.028963995,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2000-06,7.297820372,,D_PER_1000_B: Deaths per 1000 live births,7.117040494,7.486726404,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2001-06,6.896818216,,D_PER_1000_B: Deaths per 1000 live births,6.726652835,7.072677823,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2002-06,6.608580398,,D_PER_1000_B: Deaths per 1000 live births,6.445945217,6.776948025,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2003-06,6.337304992,,D_PER_1000_B: Deaths per 1000 live births,6.187310445,6.493062918,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2004-06,6.103352898,,D_PER_1000_B: Deaths per 1000 live births,5.945579812,6.259797488,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2005-06,5.926652423,,D_PER_1000_B: Deaths per 1000 live births,5.778388651,6.074967607,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2006-06,5.712117732,,D_PER_1000_B: Deaths per 1000 live births,5.570516843,5.855708686,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2007-06,5.475006529,,D_PER_1000_B: Deaths per 1000 live births,5.336224134,5.619751412,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2008-06,5.202227157,,D_PER_1000_B: Deaths per 1000 live births,5.074954135,5.333159104,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2009-06,4.947438403,,D_PER_1000_B: Deaths per 1000 live births,4.822572463,5.079345634,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2010-06,4.676802714,,D_PER_1000_B: Deaths per 1000 live births,4.557903225,4.797450501,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2011-06,4.433150747,,D_PER_1000_B: Deaths per 1000 live births,4.321756059,4.55264589,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2012-06,4.22806564,,D_PER_1000_B: Deaths per 1000 live births,4.115420522,4.344022906,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2013-06,4.066299698,,D_PER_1000_B: Deaths per 1000 live births,3.961350568,4.171654058,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2014-06,3.916879842,,D_PER_1000_B: Deaths per 1000 live births,3.814045523,4.023725445,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2015-06,3.776882959,,D_PER_1000_B: Deaths per 1000 live births,3.678381953,3.879709063,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2016-06,3.647296555,,D_PER_1000_B: Deaths per 1000 live births,3.549060676,3.752213183,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2017-06,3.535615711,,D_PER_1000_B: Deaths per 1000 live births,3.435083338,3.645210971,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,F: Female,2018-06,3.442132461,,D_PER_1000_B: Deaths per 1000 live births,3.312837959,3.584329718,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1958-06,79.72774891,,D_PER_1000_B: Deaths per 1000 live births,74.41877819,87.34093421,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1959-06,70.90905766,,D_PER_1000_B: Deaths per 1000 live births,68.41273676,73.55327962,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1960-06,64.43084914,,D_PER_1000_B: Deaths per 1000 live births,62.8155442,65.98026465,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1961-06,59.13623301,,D_PER_1000_B: Deaths per 1000 live births,57.70525043,60.50203831,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1962-06,55.21072843,,D_PER_1000_B: Deaths per 1000 live births,53.94990858,56.48584281,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1963-06,51.9861533,,D_PER_1000_B: Deaths per 1000 live births,50.88446215,53.17484433,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1964-06,48.80539928,,D_PER_1000_B: Deaths per 1000 live births,47.68804619,50.03915192,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1965-06,45.71212919,,D_PER_1000_B: Deaths per 1000 live births,44.74526257,46.71316376,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1966-06,42.78883253,,D_PER_1000_B: Deaths per 1000 live births,41.80208572,43.72043566,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1967-06,40.46739845,,D_PER_1000_B: Deaths per 1000 live births,39.43019258,41.42504607,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1968-06,38.80020482,,D_PER_1000_B: Deaths per 1000 live births,37.95026377,39.66003629,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1969-06,37.48675189,,D_PER_1000_B: Deaths per 1000 live births,36.68870149,38.38466353,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1970-06,35.98759307,,D_PER_1000_B: Deaths per 1000 live births,35.18077766,36.87134733,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1971-06,34.34811988,,D_PER_1000_B: Deaths per 1000 live births,33.57522685,35.18176052,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1972-06,32.56772049,,D_PER_1000_B: Deaths per 1000 live births,31.83695662,33.32181751,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1973-06,30.72451516,,D_PER_1000_B: Deaths per 1000 live births,30.04487397,31.3881876,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1974-06,29.00977995,,D_PER_1000_B: Deaths per 1000 live births,28.29064957,29.69015937,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1975-06,27.88980632,,D_PER_1000_B: Deaths per 1000 live births,27.2619226,28.49600053,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1976-06,27.10752095,,D_PER_1000_B: Deaths per 1000 live births,26.53550242,27.71274502,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1977-06,26.41023981,,D_PER_1000_B: Deaths per 1000 live births,25.83211893,27.05007248,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1978-06,25.61391561,,D_PER_1000_B: Deaths per 1000 live births,25.07254822,26.17732643,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1979-06,24.77561568,,D_PER_1000_B: Deaths per 1000 live births,24.21354373,25.3354639,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1980-06,24.02238321,,D_PER_1000_B: Deaths per 1000 live births,23.49035916,24.55006911,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1981-06,23.32217921,,D_PER_1000_B: Deaths per 1000 live births,22.82473666,23.8187896,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1982-06,22.54934301,,D_PER_1000_B: Deaths per 1000 live births,22.04793835,23.06091956,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1983-06,21.756707,,D_PER_1000_B: Deaths per 1000 live births,21.30270962,22.24294614,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1984-06,20.89508111,,D_PER_1000_B: Deaths per 1000 live births,20.43877307,21.38304233,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1985-06,20.08755108,,D_PER_1000_B: Deaths per 1000 live births,19.64837607,20.52660046,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1986-06,19.29637242,,D_PER_1000_B: Deaths per 1000 live births,18.87081664,19.72515159,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1987-06,18.64470286,,D_PER_1000_B: Deaths per 1000 live births,18.21809057,19.0643948,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1988-06,18.09444023,,D_PER_1000_B: Deaths per 1000 live births,17.70633858,18.49187106,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1989-06,17.55469623,,D_PER_1000_B: Deaths per 1000 live births,17.15654585,17.96214081,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1990-06,16.98137378,,D_PER_1000_B: Deaths per 1000 live births,16.60618284,17.36317402,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1991-06,16.43709135,,D_PER_1000_B: Deaths per 1000 live births,16.05911815,16.81520629,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1992-06,15.92640659,,D_PER_1000_B: Deaths per 1000 live births,15.55344071,16.29980101,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1993-06,15.44380753,,D_PER_1000_B: Deaths per 1000 live births,15.1154737,15.79407643,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1994-06,14.75997634,,D_PER_1000_B: Deaths per 1000 live births,14.38863118,15.16168495,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1995-06,13.7847713,,D_PER_1000_B: Deaths per 1000 live births,13.44100909,14.14690361,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1996-06,12.60004022,,D_PER_1000_B: Deaths per 1000 live births,12.31414321,12.90469191,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1997-06,11.384875,,D_PER_1000_B: Deaths per 1000 live births,11.11558539,11.65420709,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1998-06,10.33486611,,D_PER_1000_B: Deaths per 1000 live births,10.08714483,10.58010972,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,1999-06,9.463636294,,D_PER_1000_B: Deaths per 1000 live births,9.216539835,9.699776723,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,2000-06,8.805464888,,D_PER_1000_B: Deaths per 1000 live births,8.59697535,9.014104173,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,2001-06,8.33950753,,D_PER_1000_B: Deaths per 1000 live births,8.152106079,8.534829247,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,2002-06,7.947739294,,D_PER_1000_B: Deaths per 1000 live births,7.765721695,8.142892813,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,2003-06,7.643429297,,D_PER_1000_B: Deaths per 1000 live births,7.472578507,7.820894591,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,2004-06,7.379136655,,D_PER_1000_B: Deaths per 1000 live births,7.204821933,7.558258922,A: Normal value
UNICEF:CME(1.0): Child Mortality,POL: Poland,CME_MRY0: Infant mortality rate,M: Male,2005-06,7.108472227,,D_PER_1000_B: Deaths per 1000 live births,6.946527716,7.273586984,A: Normal value
